time,node_id,x,P(Pa),P(MPa),v,T(C),visc(cSt),rho
30.500000,6,6122.448980,4632392.352960,4.632392,0.905119,39.997809,31.434913,835.252794
30.500000,7,7142.857143,4571132.862513,4.571133,0.905125,39.985604,31.434913,835.224298
30.500000,8,8163.265306,4509875.299375,4.509875,0.905131,39.997164,31.434913,835.179304
30.500000,9,9183.673469,4448620.106772,4.448620,0.905138,39.986227,31.434913,835.149933
30.500000,10,10204.081633,4387366.752581,4.387367,0.905146,39.996559,31.434913,835.105799
30.500000,11,11224.489796,4326115.593629,4.326116,0.905155,39.986811,31.434913,835.075607
30.500000,12,12244.897959,4264866.056600,4.264866,0.905164,39.995992,31.434913,835.032278
30.500000,13,13265.306122,4203618.462049,4.203618,0.905175,39.987359,31.434913,835.001317
30.500000,14,14285.714286,4142372.351475,4.142372,0.905186,39.995461,31.434913,834.958743
30.500000,15,15306.122449,4081128.151682,4.081128,0.905198,39.987871,31.434913,834.927063
30.500000,16,16326.530612,4019885.549234,4.019886,0.905210,39.994965,31.434913,834.885195
30.500000,17,17346.938776,3958645.007645,3.958645,0.905223,39.988349,31.434913,834.852844
30.500000,18,18367.346939,3897406.241470,3.897406,0.905237,39.994501,31.434913,834.811634
30.500000,19,19387.755102,3836169.649893,3.836170,0.905250,39.988795,31.434913,834.778658
30.500000,20,20408.163265,3774934.922822,3.774935,0.905264,39.994070,31.434913,834.738063
30.500000,21,21428.571429,3713702.394073,3.713702,0.905278,39.989210,31.434913,834.704505
30.500000,22,22448.979592,3652471.749796,3.652472,0.905292,39.993668,31.434913,834.664483
30.500000,23,23469.387755,3591243.287460,3.591243,0.905305,39.989595,31.434913,834.630383
30.500000,24,24489.795918,3530016.712472,3.530017,0.905319,39.993295,31.434913,834.590894
30.500000,25,25510.204082,3468792.301691,3.468792,0.905333,39.989953,31.434913,834.556293
30.500000,26,26530.612245,3407569.785860,3.407570,0.905347,39.992949,31.434913,834.517298
30.500000,27,27551.020408,3346349.426168,3.346349,0.905361,39.990284,31.434913,834.482232
30.500000,28,28571.428571,3285130.977628,3.285131,0.905375,39.992629,31.434913,834.443695
30.500000,29,29591.836735,3223914.682853,3.223915,0.905388,39.990590,31.434913,834.408201
30.500000,30,30612.244898,3162700.312908,3.162700,0.905402,39.992334,31.434913,834.370086
30.500000,31,31632.653061,3101488.078127,3.101488,0.905416,39.990872,31.434913,834.334198
30.500000,32,32653.061224,3040277.740642,3.040278,0.905429,39.992063,31.434913,834.296472
30.500000,33,33673.469388,2979069.451952,2.979069,0.905442,39.991131,31.434913,834.260222
30.500000,34,34693.877551,2917862.942732,2.917863,0.905455,39.991813,31.434913,834.222854
30.500000,35,35714.285714,2856658.308920,2.856658,0.905467,39.991368,31.434913,834.186272
30.500000,36,36734.693878,2795455.300055,2.795455,0.905478,39.991585,31.434913,834.149232
30.500000,37,37755.102041,2734254.059656,2.734254,0.905488,39.991584,31.434913,834.112347
30.500000,38,38775.510204,2673054.471183,2.673054,0.905498,39.991377,31.434913,834.075607
30.500000,39,39795.918367,2611856.796250,2.611857,0.905506,39.991781,31.434913,834.038446
30.500000,40,40816.326531,2550661.017821,2.550661,0.905514,39.991188,31.434913,834.001980
30.500000,41,41836.734694,2489467.374964,2.489467,0.905521,39.991959,31.434913,833.964570
30.500000,42,42857.142857,2428275.793967,2.428276,0.905527,39.991017,31.434913,833.928351
30.500000,43,43877.551020,2367086.445010,2.367086,0.905533,39.992120,31.434913,833.890718
30.500000,44,44897.959184,2305899.272149,2.305899,0.905537,39.990863,31.434913,833.854723
30.500000,45,45918.367347,2244714.474261,2.244714,0.905541,39.992264,31.434913,833.816888
30.500000,46,46938.775510,2183532.036839,2.183532,0.905544,39.990726,31.434913,833.781095
30.500000,47,47959.183673,2122352.135564,2.122352,0.905546,39.992393,31.434913,833.743083
30.500000,48,48979.591837,2061174.737626,2.061175,0.905547,39.990603,31.434913,833.707469
30.500000,49,50000.000000,2000000.000000,2.000000,0.905548,39.992507,31.434913,833.669300
35.500000,0,0.000000,5000000.000000,5.000000,0.918461,40.000000,31.434913,835.473157
35.500000,1,1020.408163,4938721.986826,4.938722,0.918462,39.980921,31.434913,835.449416
35.500000,2,2040.816327,4877446.179107,4.877446,0.918463,39.998915,31.434913,835.399932
35.500000,3,3061.224490,4816173.351277,4.816173,0.918465,39.981966,31.434913,835.374717
35.500000,4,4081.632653,4754902.641258,4.754903,0.918467,39.997907,31.434913,835.326665
35.500000,5,5102.040816,4693634.751413,4.693635,0.918471,39.982935,31.434913,835.300083
35.500000,6,6122.448980,4632368.826417,4.632369,0.918475,39.996972,31.434913,835.253361
35.500000,7,7142.857143,4571105.472572,4.571105,0.918480,39.983832,31.434913,835.225511
35.500000,8,8163.265306,4509843.918153,4.509844,0.918485,39.996107,31.434913,835.180019
35.500000,9,9183.673469,4448584.802084,4.448585,0.918492,39.984663,31.434913,835.150998
35.500000,10,10204.081633,4387327.498803,4.387327,0.918499,39.995307,31.434913,835.106644
35.500000,11,11224.489796,4326072.655801,4.326073,0.918507,39.985429,31.434913,835.076540
35.500000,12,12244.897959,4264819.720781,4.264820,0.918515,39.994570,31.434913,835.033237
35.500000,13,13265.306122,4203569.289494,4.203569,0.918523,39.986135,31.434913,835.002137
35.500000,14,14285.714286,4142320.833055,4.142321,0.918532,39.993891,31.434913,834.959802
35.500000,15,15306.122449,4081074.868245,4.081075,0.918541,39.986784,31.434913,834.927786
35.500000,16,16326.530612,4019830.885388,4.019831,0.918550,39.993268,31.434913,834.886339
35.500000,17,17346.938776,3958589.346094,3.958589,0.918559,39.987378,31.434913,834.853483
35.500000,18,18367.346939,3897349.776657,3.897350,0.918569,39.992697,31.434913,834.812852
35.500000,19,19387.755102,3836112.594849,3.836113,0.918578,39.987923,31.434913,834.779228
35.500000,20,20408.163265,3774877.369183,3.774877,0.918588,39.992175,31.434913,834.739343
35.500000,21,21428.571429,3713644.484389,3.713644,0.918598,39.988419,31.434913,834.705018
35.500000,22,22448.979592,3652413.550168,3.652414,0.918608,39.991700,31.434913,834.665813
35.500000,23,23469.387755,3591184.919740,3.591185,0.918618,39.988870,31.434913,834.630851
35.500000,24,24489.795918,3529958.243878,3.529958,0.918628,39.991269,31.434913,834.592264
35.500000,25,25510.204082,3468733.846879,3.468734,0.918638,39.989279,31.434913,834.556725
35.500000,26,26530.612245,3407511.417421,3.407511,0.918648,39.990879,31.434913,834.518699
35.500000,27,27551.020408,3346291.253683,3.346291,0.918657,39.989648,31.434913,834.482639
35.500000,28,28571.428571,3285073.080226,3.285073,0.918667,39.990527,31.434913,834.445118
35.500000,29,29591.836735,3223857.170332,3.223857,0.918677,39.989979,31.434913,834.408590
35.500000,30,30612.244898,3162643.283576,3.162643,0.918687,39.990212,31.434913,834.371524
35.500000,31,31632.653061,3101431.669763,3.101432,0.918696,39.990276,31.434913,834.334577
35.500000,32,32653.061224,3040222.119559,3.040222,0.918706,39.989930,31.434913,834.297918
35.500000,33,33673.469388,2979014.861812,2.979015,0.918715,39.990539,31.434913,834.260599
35.500000,34,34693.877551,2917809.715180,2.917810,0.918724,39.989680,31.434913,834.224301
35.500000,35,35714.285714,2856606.880834,2.856607,0.918733,39.990772,31.434913,834.186654
35.500000,36,36734.693878,2795406.195120,2.795406,0.918742,39.989460,31.434913,834.150676
35.500000,37,37755.102041,2734207.824346,2.734208,0.918750,39.990977,31.434913,834.112740
35.500000,38,38775.510204,2673011.601800,2.673012,0.918759,39.989268,31.434913,834.077044
35.500000,39,39795.918367,2611817.639573,2.611818,0.918766,39.991154,31.434913,834.038858
35.500000,40,40816.326531,2550625.768212,2.550626,0.918773,39.989101,31.434913,834.003405
35.500000,41,41836.734694,2489436.076827,2.489436,0.918780,39.991306,31.434913,833.965004
35.500000,42,42857.142857,2428248.438533,2.428248,0.918785,39.988959,31.434913,833.929762
35.500000,43,43877.551020,2367062.983793,2.367063,0.918790,39.991436,31.434913,833.891178
35.500000,44,44897.959184,2305879.696577,2.305880,0.918794,39.988839,31.434913,833.856114
35.500000,45,45918.367347,2244698.776413,2.244699,0.918798,39.991543,31.434913,833.817379
35.500000,46,46938.775510,2183520.250709,2.183520,0.918800,39.988740,31.434913,833.782464
35.500000,47,47959.183673,2122344.264158,2.122344,0.918802,39.991631,31.434913,833.743606
35.500000,48,48979.591837,2061170.807629,2.061171,0.918803,39.988660,31.434913,833.708814
35.500000,49,50000.000000,2000000.000000,2.000000,0.918804,39.991701,31.434913,833.669858
40.500000,0,0.000000,5000000.000000,5.000000,0.925481,40.000000,31.434913,835.473157
40.500000,1,1020.408163,4938718.479405,4.938718,0.925482,39.978387,31.434913,835.451173
40.500000,2,2040.816327,4877438.987419,4.877439,0.925483,39.998558,31.434913,835.400175
40.500000,3,3061.224490,4816162.566209,4.816163,0.925485,39.979766,31.434913,835.376238
40.500000,4,4081.632653,4754888.116013,4.754888,0.925487,39.997237,31.434913,835.327122
40.500000,5,5102.040816,4693616.670602,4.693617,0.925490,39.981027,31.434913,835.301397
40.500000,6,6122.448980,4632347.268941,4.632347,0.925494,39.996029,31.434913,835.254002
40.500000,7,7142.857143,4571080.851754,4.571081,0.925498,39.982178,31.434913,835.226644
40.500000,8,8163.265306,4509816.515928,4.509817,0.925502,39.994929,31.434913,835.180821
40.500000,9,9183.673469,4448555.096105,4.448555,0.925507,39.983226,31.434913,835.151977
40.500000,10,10204.081633,4387295.764124,4.387296,0.925512,39.993928,31.434913,835.107583
40.500000,11,11224.489796,4326039.273614,4.326039,0.925518,39.984178,31.434913,835.077389
40.500000,12,12244.897959,4264784.861669,4.264785,0.925524,39.993020,31.434913,835.034292
40.500000,13,13265.306122,4203533.196577,4.203533,0.925529,39.985039,31.434913,835.002876
40.500000,14,14285.714286,4142283.584603,4.142284,0.925536,39.992199,31.434913,834.960953
40.500000,15,15306.122449,4081036.634115,4.081037,0.925542,39.985817,31.434913,834.928434
40.500000,16,16326.530612,4019791.724446,4.019792,0.925549,39.991460,31.434913,834.887570
40.500000,17,17346.938776,3958549.400789,3.958549,0.925555,39.986515,31.434913,834.854058
40.500000,18,18367.346939,3897309.104955,3.897309,0.925562,39.990796,31.434913,834.814147
40.500000,19,19387.755102,3836071.329572,3.836071,0.925569,39.987141,31.434913,834.779746
40.500000,20,20408.163265,3774835.581111,3.774836,0.925577,39.990204,31.434913,834.740686
40.500000,21,21428.571429,3713602.299910,3.713602,0.925584,39.987699,31.434913,834.705493
40.500000,22,22448.979592,3652371.048303,3.652371,0.925591,39.989676,31.434913,834.667192
40.500000,23,23469.387755,3591142.221741,3.591142,0.925599,39.988193,31.434913,834.631295
40.500000,24,24489.795918,3529915.437955,3.529915,0.925606,39.989210,31.434913,834.593667
40.500000,25,25510.204082,3468691.047910,3.468691,0.925613,39.988628,31.434913,834.557151
40.500000,26,26530.612245,3407468.719482,3.407469,0.925621,39.988800,31.434913,834.520115
40.500000,27,27551.020408,3346248.766123,3.346249,0.925628,39.989010,31.434913,834.483056
40.500000,28,28571.428571,3285030.902401,3.285031,0.925636,39.988442,31.434913,834.446538
40.500000,29,29591.836735,3223815.404138,3.223815,0.925643,39.989341,31.434913,834.409008
40.500000,30,30612.244898,3162602.031034,3.162602,0.925650,39.988133,31.434913,834.372940
40.500000,31,31632.653061,3101391.027676,3.101391,0.925657,39.989625,31.434913,834.335004
40.500000,32,32653.061224,3040182.192462,3.040182,0.925664,39.987869,31.434913,834.299323
40.500000,33,33673.469388,2978975.738286,2.978976,0.925671,39.989867,31.434913,834.261042
40.500000,34,34693.877551,2917771.504129,2.917772,0.925677,39.987645,31.434913,834.225690
40.500000,35,35714.285714,2856569.677786,2.856570,0.925684,39.990069,31.434913,834.187119
40.500000,36,36734.693878,2795370.129632,2.795370,0.925690,39.987459,31.434913,834.152042
40.500000,37,37755.102041,2734173.018838,2.734173,0.925696,39.990236,31.434913,834.113233
40.500000,38,38775.510204,2672978.250742,2.672978,0.925702,39.987307,31.434913,834.078383
40.500000,39,39795.918367,2611785.966158,2.611786,0.925707,39.990369,31.434913,834.039383
40.500000,40,40816.326531,2550596.094232,2.550596,0.925712,39.987187,31.434913,834.004714
40.500000,41,41836.734694,2489408.739297,2.489409,0.925717,39.990472,31.434913,833.965566
40.500000,42,42857.142857,2428223.843358,2.428224,0.925722,39.987096,31.434913,833.931038
40.500000,43,43877.551020,2367041.486003,2.367041,0.925726,39.990548,31.434913,833.891780
40.500000,44,44897.959184,2305861.624256,2.305862,0.925729,39.987031,31.434913,833.857356
40.500000,45,45918.367347,2244684.295429,2.244684,0.925732,39.990599,31.434913,833.818025
40.500000,46,46938.775510,2183509.447310,2.183509,0.925735,39.986990,31.434913,833.783670
40.500000,47,47959.183673,2122337.095593,2.122337,0.925737,39.990627,31.434913,833.744297
40.500000,48,48979.591837,2061167.251230,2.061167,0.925738,39.986970,31.434913,833.709983
40.500000,49,50000.000000,2000000.000000,2.000000,0.925738,39.990635,31.434913,833.670596
45.500000,0,0.000000,5000000.000000,5.000000,0.929161,40.000000,31.434913,835.473157
45.500000,1,1020.408163,4938715.398393,4.938715,0.929161,39.975879,31.434913,835.452913
45.500000,2,2040.816327,4877432.817035,4.877433,0.929162,39.998157,31.434913,835.400450
45.500000,3,3061.224490,4816153.719710,4.816154,0.929163,39.977629,31.434913,835.377716
45.500000,4,4081.632653,4754876.755837,4.754877,0.929164,39.996491,31.434913,835.327632
45.500000,5,5102.040816,4693603.205250,4.693603,0.929166,39.979208,31.434913,835.302651
45.500000,6,6122.448980,4632331.804952,4.632332,0.929168,39.994992,31.434913,835.254713
45.500000,7,7142.857143,4571063.666604,4.571064,0.929171,39.980627,31.434913,835.227711
45.500000,8,8163.265306,4509797.636734,4.509798,0.929174,39.993645,31.434913,835.181700
45.500000,9,9183.673469,4448534.715684,4.448535,0.929177,39.981899,31.434913,835.152886
45.500000,10,10204.081633,4387273.890113,4.387274,0.929180,39.992440,31.434913,835.108602
45.500000,11,11224.489796,4326016.069225,4.326016,0.929184,39.983035,31.434913,835.078168
45.500000,12,12244.897959,4264760.351745,4.264760,0.929188,39.991367,31.434913,835.035424
45.500000,13,13265.306122,4203507.535367,4.203508,0.929192,39.984044,31.434913,835.003551
45.500000,14,14285.714286,4142256.809907,4.142257,0.929197,39.990415,31.434913,834.962175
45.500000,15,15306.122449,4081008.881319,4.081009,0.929201,39.984937,31.434913,834.929028
45.500000,16,16326.530612,4019763.043549,4.019763,0.929206,39.989575,31.434913,834.888861
45.500000,17,17346.938776,3958519.925232,3.958520,0.929211,39.985722,31.434913,834.854591
45.500000,18,18367.346939,3897278.905353,3.897279,0.929216,39.988838,31.434913,834.815488
45.500000,19,19387.755102,3836040.529848,3.836041,0.929222,39.986409,31.434913,834.780235
45.500000,20,20408.163265,3774804.258715,3.774804,0.929227,39.988195,31.434913,834.742061
45.500000,21,21428.571429,3713570.572470,3.713571,0.929232,39.987005,31.434913,834.705955
45.500000,22,22448.979592,3652339.007691,3.652339,0.929238,39.987639,31.434913,834.668586
45.500000,23,23469.387755,3591109.979010,3.591110,0.929244,39.987518,31.434913,834.631744
45.500000,24,24489.795918,3529883.090874,3.529883,0.929249,39.987163,31.434913,834.595068
45.500000,25,25510.204082,3468658.701724,3.468659,0.929255,39.987955,31.434913,834.557598
45.500000,26,26530.612245,3407436.479967,3.407436,0.929261,39.986759,31.434913,834.521512
45.500000,27,27551.020408,3346216.730912,3.346217,0.929266,39.988323,31.434913,834.483513
45.500000,28,28571.428571,3284999.181652,3.284999,0.929272,39.986421,31.434913,834.447922
45.500000,29,29591.836735,3223784.091842,3.223784,0.929277,39.988628,31.434913,834.409483
45.500000,30,30612.244898,3162571.240571,3.162571,0.929283,39.986143,31.434913,834.374302
45.500000,31,31632.653061,3101360.842765,3.101361,0.929288,39.988876,31.434913,834.335505
45.500000,32,32653.061224,3040152.727641,3.040153,0.929293,39.985919,31.434913,834.300658
45.500000,33,33673.469388,2978947.076469,2.978947,0.929298,39.989073,31.434913,834.261575
45.500000,34,34693.877551,2917743.762198,2.917744,0.929303,39.985744,31.434913,834.226991
45.500000,35,35714.285714,2856542.925971,2.856543,0.929308,39.989222,31.434913,834.187690
45.500000,36,36734.693878,2795344.477813,2.795344,0.929312,39.985614,31.434913,834.153306
45.500000,37,37755.102041,2734148.535057,2.734149,0.929316,39.989330,31.434913,834.113846
45.500000,38,38775.510204,2672955.052648,2.672955,0.929320,39.985523,31.434913,834.079606
45.500000,39,39795.918367,2611764.120686,2.611764,0.929324,39.989401,31.434913,834.040041
45.500000,40,40816.326531,2550575.714952,2.550576,0.929328,39.985467,31.434913,834.005894
45.500000,41,41836.734694,2489389.890083,2.489390,0.929331,39.989438,31.434913,833.966272
45.500000,42,42857.142857,2428206.652167,2.428207,0.929334,39.985443,31.434913,833.932173
45.500000,43,43877.551020,2367026.052163,2.367026,0.929336,39.989445,31.434913,833.892535
45.500000,44,44897.959184,2305848.142628,2.305848,0.929338,39.985447,31.434913,833.858446
45.500000,45,45918.367347,2244672.962537,2.244673,0.929340,39.989427,31.434913,833.818830
45.500000,46,46938.775510,2183500.568366,2.183501,0.929342,39.985475,31.434913,833.784715
45.500000,47,47959.183673,2122330.942784,2.122331,0.929343,39.989386,31.434913,833.745154
45.500000,48,48979.591837,2061164.112163,2.061164,0.929343,39.985524,31.434913,833.710983
45.500000,49,50000.000000,2000000.000000,2.000000,0.929343,39.989325,31.434913,833.671505
50.500000,0,0.000000,5000000.000000,5.000000,0.931084,40.000000,31.434913,835.473157
50.500000,1,1020.408163,4938714.279385,4.938714,0.931085,39.973395,31.434913,835.454638
50.500000,2,2040.816327,4877430.347222,4.877430,0.931085,39.997713,31.434913,835.400757
50.500000,3,3061.224490,4816149.968936,4.816150,0.931085,39.975552,31.434913,835.379156
